x,g0,g1,g2
0.787878787878788,0.9144057081274837,0.9144282313626794,0.9143737316376885
0.797979797979798,0.9189733475070152,0.9189754733539363,0.9189642024493443
0.8080808080808082,0.9234781465707707,0.9234906306076116,0.923451721879817
0.8181818181818182,0.9279117038439806,0.9279200489048861,0.9278975203636273
0.8282828282828284,0.9322849738739861,0.9322867296044801,0.9322657605521637
0.8383838383838385,0.9365963945793734,0.9365988079590246,0.9365789598313878
0.8484848484848485,0.9408489782940022,0.9408452293976349,0.9408388055166109
0.8585858585858587,0.9450501779090968,0.945037865848578,0.9450325813012328
0.8686868686868687,0.9491944941749828,0.9491984691784551,0.9491916435168698
0.8787878787878789,0.9532974457967538,0.9532713588983834,0.9532834616769282
0.888888888888889,0.9573509422624688,0.9573321319335141,0.9573413659614229
0.8989898989898991,0.9613634034706786,0.9613398524245338,0.961356427236803
0.9090909090909092,0.9653400197305694,0.9652984621697467,0.965328044925308
0.9191919191919192,0.9692769930759578,0.9692707301043644,0.9692755451620348
0.9292929292929294,0.9731891932046906,0.9731425975881945,0.9731792805503308
0.9393939393939394,0.9770707409385113,0.9770301735142823,0.9770621704969074
0.9494949494949496,0.9809274624002127,0.980904105674894,0.9809199287150019
0.9595959595959597,0.984768450900843,0.9847114543230508,0.9847405009640778
0.9696969696969697,0.9885893703008302,0.9885625618434118,0.9885684946389884
0.9797979797979799,0.9924030961344962,0.992356967801941,0.9923826770460875
0.98989898989899,0.9962060606791725,0.9961497492880582,0.9961891891218102
1.0,1.0,1.0,1.0
